"","date.local","location","value","unit","country"
"9386","2022-10-06T08:30:00+05:30","Sector-53, Chandigarh - CPCC",51,"µg/m³","IN"
"9387","2022-10-06T08:30:00+05:30","Shivaji Nagar, Jhansi - UPPCB",3.8,"µg/m³","IN"
"9388","2022-10-05T21:00:00-06:00","Cody SLAMS",5,"µg/m³","US"
"9389","2022-10-05T20:00:00-07:00","Long Beach Signal Hi",9.8,"µg/m³","US"
"9390","2022-10-06T06:00:00+03:00","LV0026A",12.833,"µg/m³","LV"
"9391","2022-10-06T06:00:00+03:00","LV0022A",7.917,"µg/m³","LV"
"9392","2022-10-06T06:00:00+03:00","LV0010R",9.083,"µg/m³","LV"
"9393","2022-10-05T20:00:00-07:00","Visalia - W Ashland",18,"µg/m³","US"
"9394","2022-10-06T10:00:00+07:00","Sisaket City Hall",8,"µg/m³","TH"
"9395","2022-10-05T23:00:00-04:00","Morrisania",3.6,"µg/m³","US"
"9396","2022-10-05T21:00:00-06:00","Sparwood Centennial",12.7,"µg/m³","CA"
"9397","2022-10-05T21:00:00-06:00","Elkford Rocky Mounta",12.5,"µg/m³","CA"
"9398","2022-10-06T05:00:00+02:00","IT1877A",28,"µg/m³","IT"
"9399","2022-10-06T05:00:00+02:00","IT2116A",29,"µg/m³","IT"
"9400","2016-01-30T03:00:00+01:00","Heerlen-Jamboreepad",2.43922458333333,"µg/m³","NL"
"9401","2016-01-30T03:00:00+01:00","Nijmegen-Graafseweg",5.00174666666667,"µg/m³","NL"
"9402","2016-01-30T03:00:00+01:00","Amsterdam-Einsteinweg",10.7708333333333,"µg/m³","NL"
"9403","2016-01-30T03:00:00+01:00","Hoek v. Holland-Berghaven",5.96666666666667,"µg/m³","NL"
"9404","2022-10-06T08:30:00+05:30","HIMUDA Complex Phase-1, Baddi - HPPCB",37,"µg/m³","IN"
"9405","2022-10-06T08:30:00+05:30","Bardowali, Agartala - Tripura SPCB",0,"µg/m³","BD"
"9406","2022-10-05T20:00:00-07:00","Agassiz",24.6,"µg/m³","CA"
"9407","2022-10-06T05:00:00+02:00","Sportska dvorana Topolica",5,"µg/m³","ME"
"9408","2022-10-06T05:00:00+02:00","Gimnazija ""Stojan Cerović""",5,"µg/m³","ME"
"9409","2022-10-06T05:00:00+02:00","Białystok, al.Piłsudskiego",11.7,"µg/m³","PL"
"9410","2022-10-06T05:00:00+02:00","Jastrzębie-Zdrój, Al.J.Piłsudskiego/Harcerska",11.6731,"µg/m³","PL"
"9411","2022-10-05T23:00:00-04:00","North Charleston F.S",15.6,"µg/m³","US"
"9412","2022-10-06T08:30:00+05:30","Gurdeo Nagar, Aurangabad - BSPCB",29,"µg/m³","IN"
"9413","2022-10-06T05:00:00+02:00","Obilićeva",31.7,"µg/m³","ME"
"9414","2022-10-06T05:00:00+02:00","Gdańsk, ul. Powstańców Warszawskich",15.1607,"µg/m³","PL"
"9415","2022-10-06T04:00:00+01:00","St Osyth",5,"µg/m³","GB"
"9416","2022-10-06T05:00:00+02:00","Ulica Meše Selimovića (Blok 5)",9.1,"µg/m³","ME"
"9417","2022-10-06T05:00:00+02:00","Osnovna škola ""Risto Ratković""",9.9,"µg/m³","ME"
"9418","2022-10-06T08:30:00+05:30","Zero Point GICI, Gangtok - SSPCB",1.7,"µg/m³","IN"
"9419","2022-10-06T08:30:00+05:30","Ashwini Nagar, Haveri - KSPCB",24.26,"µg/m³","IN"
"9420","2022-10-05T22:00:00-05:00","Blair",6,"µg/m³","US"
"9421","2022-10-06T05:00:00+02:00","IT1830A",9,"µg/m³","IT"
"9422","2022-10-06T08:30:00+05:30","DM College of Science, Imphal - Manipur PCB",2.4,"µg/m³","IN"
"9423","2022-10-05T20:00:00-07:00","TRPA Office",-1.9,"µg/m³","US"
"9424","2022-10-06T04:00:00+01:00","Bexley - Belvedere",4.6,"µg/m³","GB"
"9425","2022-10-06T08:30:00+05:30","Doon University, Dehradun - UKPCB",3.1,"µg/m³","IN"
"9426","2022-10-05T23:00:00-04:00","Richmond City Near R",5.1,"µg/m³","US"
"9427","2022-10-06T06:00:00+03:00","RO0087A",11.37966666,"µg/m³","RO"
"9428","2022-10-06T06:00:00+03:00","RO0084A",21.56383333,"µg/m³","RO"
"9429","2022-10-06T06:00:00+03:00","RO0079A",12.00383333,"µg/m³","RO"
"9430","2022-10-06T06:00:00+03:00","RO0074A",16.04427777,"µg/m³","RO"
"9431","2022-10-05T20:00:00-07:00","PM2.5 Mammoth Lakes",4,"µg/m³","US"
"9432","2022-10-06T00:00:00-03:00","FIREHALL-LABRADORCIT",3.4,"µg/m³","CA"
"9433","2022-10-06T00:30:00-02:-30","St. John's",4.6,"µg/m³","CA"
"9434","2022-10-06T00:30:00-02:-30","Grand Falls Windsor",4.4,"µg/m³","CA"
"9435","2022-10-06T00:00:00-03:00","Cerrillos II",21,"µg/m³","CL"
"9436","2022-10-06T04:00:00+01:00","Honiton",5,"µg/m³","GB"
"9437","2022-10-06T08:30:00+05:30","Vibhab Nagar, Firozabad - UPPCB",0,"µg/m³","IN"
"9438","2022-10-05T21:00:00-06:00","Near Road",-1,"µg/m³","US"
"9439","2022-10-06T05:00:00+02:00","ES1544A",10,"µg/m³","ES"
"9440","2022-10-05T22:00:00-05:00","Estaci�n CICEG",11.5,"µg/m³","MX"
"9441","2022-10-06T04:00:00+01:00","Sheffield Tinsley",3,"µg/m³","GB"
"9442","2022-10-05T20:00:00-07:00","Spokane-Greenbluff R",7.9,"µg/m³","US"
"9443","2022-10-05T23:00:00-04:00","Rule",7.6,"µg/m³","US"
"9444","2022-10-06T04:00:00+01:00","Kingston Upon Thames - Tolworth Broadway",10,"µg/m³","GB"
"9445","2022-10-06T08:30:00+05:30","Kompally Municipal Office, Hyderabad - TSPCB",19.29,"µg/m³","IN"
"9446","2022-10-06T08:30:00+05:30","ECIL Kapra, Hyderabad - TSPCB",22.11,"µg/m³","IN"
"9447","2022-10-06T08:30:00+05:30","Somajiguda, Hyderabad - TSPCB",9.7,"µg/m³","IN"
"9448","2022-10-06T08:30:00+05:30","IITH Kandi, Hyderabad - TSPCB",23.72,"µg/m³","IN"
"9449","2022-10-06T05:00:00+02:00","AT31301",8.89999961,"µg/m³","AT"
"9450","2022-10-05T21:00:00-06:00","Ute 1",1.8,"µg/m³","US"
"9451","2022-10-06T08:30:00+05:30","Kokapet, Hyderabad - TSPCB",14.28,"µg/m³","IN"
"9452","2022-10-06T08:30:00+05:30","Rajendra Nagar, Bareilly - UPPCB",9.48,"µg/m³","IN"
"9453","2022-10-13T19:00:00-04:00","Boston - Roxbury",5,"µg/m³","US"
"9454","2022-10-05T23:00:00-04:00","Drummondville - Stad",13.8,"µg/m³","CA"
"9455","2022-10-06T04:00:00+01:00","Wicken Fen",3,"µg/m³","GB"
"9456","2022-10-06T04:00:00+01:00","Lullington Heath",5,"µg/m³","GB"
"9457","2022-10-06T04:00:00+01:00","Charlton Mackrell",5,"µg/m³","GB"
"9458","2022-10-06T04:00:00+01:00","Canterbury",4,"µg/m³","GB"
"9459","2022-10-06T04:00:00+01:00","Glazebury",2,"µg/m³","GB"
"9460","2022-10-06T04:00:00+01:00","High Muffles",2,"µg/m³","GB"
"9461","2022-10-06T10:00:00+07:00","Le Thai Community Park",6,"µg/m³","TH"
"9462","2022-10-05T23:00:00-04:00","York-Roberval",12.6,"µg/m³","CA"
"9463","2016-01-30T03:00:00+01:00","Amsterdam-Van Diemenstraat",7.46666666666667,"µg/m³","NL"
"9464","2016-01-30T03:00:00+01:00","Rotterdam Zuid-Pleinweg",6.9375,"µg/m³","NL"
"9465","2022-10-06T08:30:00+05:30","New Malakpet, Hyderabad - TSPCB",2.77,"µg/m³","IN"
"9466","2022-10-06T06:00:00+03:00","Nairobi",10.3,"µg/m³","KE"
"9467","2022-10-13T19:00:00-04:00","Boston-Von Hillern",5,"µg/m³","US"
"9468","2022-10-06T06:00:00+03:00","FI00427",0.13325154,"µg/m³","FI"
"9469","2022-10-06T08:30:00+05:30","Kashiram Nagar, Moradabad - UPPCB",14.24,"µg/m³","IN"
"9470","2022-10-06T05:00:00+02:00","Cairo",28,"µg/m³","EG"
"9471","2022-10-06T07:00:00+04:00","Baku",18,"µg/m³","AZ"
"9472","2016-01-29T23:00:00-03:00","21 de mayo",4.049,"µg/m³","CL"
"9473","2016-01-30T03:00:00+01:00","Rotterdam Zuid-Zwartewaalstraat",8.26666666666667,"µg/m³","NL"
"9474","2016-01-30T03:00:00+01:00","Vlaardingen-Floreslaan",3.92552,"µg/m³","NL"
"9475","2016-01-30T03:00:00+01:00","Rotterdam-Bentinckplein",8.02374291666667,"µg/m³","NL"
"9476","2016-01-30T03:00:00+01:00","Rotterdam-Schiedamsevest",6.24787791666667,"µg/m³","NL"
"9477","2016-01-30T03:00:00+01:00","Vredepeel-Vredeweg",2.87439416666667,"µg/m³","NL"
"9478","2016-01-30T03:00:00+01:00","Enschede-Winkelhorst.",3.69104333333333,"µg/m³","DE"
"9479","2016-01-30T03:00:00+01:00","Amsterdam-Westerpark",7.31666666666667,"µg/m³","NL"
"9480","2016-01-30T03:00:00+01:00","Wijk aan Zee-Burgemeester Rothestraat",12.9041666666667,"µg/m³","NL"
"9481","2022-10-06T13:00:00+10:00","Toowoomba",3.8,"µg/m³","AU"
"9482","2022-10-06T08:30:00+05:30","Transport Nagar, Moradabad - UPPCB",13.16,"µg/m³","IN"
"9483","2022-10-06T10:00:00+07:00","Phichit Provincial , Phichit",7,"µg/m³","TH"
"9484","2022-10-06T10:00:00+07:00","Sirichit Thai Cultural Conservation Ground",5,"µg/m³","TH"
"9485","2022-10-06T10:00:00+07:00","Chanthaburi Meteorological Station",4,"µg/m³","TH"
"9486","2022-10-06T10:00:00+07:00","Mukdahan Provincial Stadium",9,"µg/m³","TH"
"9487","2022-10-06T04:00:00+01:00","Tower Hamlets - Jubilee Park",5.7,"µg/m³","GB"
"9488","2022-10-06T10:00:00+07:00","Hua Hin Weather Station Prachuap Khiri Khan Meteorological Station",13,"µg/m³","TH"
"9489","2022-10-06T04:00:00+01:00","Yarner Wood",4,"µg/m³","GB"
"9490","2016-01-30T03:00:00+01:00","Velsen-Staalstraat",10.1625,"µg/m³","NL"
"9491","2016-01-30T03:00:00+01:00","Amsterdam-Vondelpark",5.3875,"µg/m³","NL"
"9492","2016-01-30T03:00:00+01:00","Amsterdam-Stadhouderskade",7.23333333333333,"µg/m³","NL"
"9493","2016-01-30T03:00:00+01:00","Maastricht-Hoge Fronten",8.04761904761905,"µg/m³","BE"
"9494","2016-01-30T03:00:00+01:00","Maastricht-A2 Nassaulaan",6.38095238095238,"µg/m³","BE"
"9495","2022-10-06T05:00:00+02:00","AT60170",8.15886116,"µg/m³","AT"
"9496","2016-01-30T03:00:00+01:00","Maassluis-Kwartellaan",6.69583333333333,"µg/m³","NL"
"9497","2016-01-29T23:00:00-03:00","Linares",13.49,"µg/m³","CL"
"9498","2016-01-30T03:00:00+01:00","Geleen-Asterstraat",5.76190476190476,"µg/m³","NL"
"9499","2016-01-30T03:00:00+01:00","Zaandam-Wagenschotpad",7.82916666666667,"µg/m³","NL"
"9500","2016-01-30T03:00:00+01:00","IJmuiden-Kanaaldijk",12.4916666666667,"µg/m³","NL"
"9501","2022-10-06T05:00:00+02:00","Poznań ul. Szwajcarska",9.50365,"µg/m³","PL"
"9502","2022-10-05T22:00:00-05:00","Vermillion",7,"µg/m³","US"
"9503","2022-10-06T05:00:00+02:00","Ratanang",48,"µg/m³","ZA"
"9504","2022-10-06T05:00:00+02:00","Lebone",52,"µg/m³","ZA"
"9505","2022-10-05T20:00:00-07:00","Salem Chemeketa Comm",17.5,"µg/m³","US"
"9506","2022-10-05T20:00:00-07:00","Woodburn Chemeketa C",18.1,"µg/m³","US"
"9507","2022-10-05T20:00:00-07:00","Enumclaw Mud Mt (SO)",27,"µg/m³","US"
"9508","2016-01-30T03:00:00+01:00","Ridderkerk-Hogeweg",7.96666666666667,"µg/m³","NL"
"9509","2022-10-05T20:00:00-07:00","Burbank-Maple Street",8,"µg/m³","US"
"9510","2022-10-06T05:00:00+02:00","FR03084",9.2,"µg/m³","FR"
"9511","2022-10-06T05:00:00+02:00","FR21021",7.5,"µg/m³","FR"
"9512","2022-10-06T05:00:00+02:00","FR21031",5.9,"µg/m³","FR"
"9513","2022-10-06T05:00:00+02:00","FR25039",6.8,"µg/m³","FR"
"9514","2022-10-06T05:00:00+02:00","FR12042",14.7,"µg/m³","FR"
"9515","2022-10-06T05:00:00+02:00","FR23152",5.6,"µg/m³","FR"
"9516","2022-10-05T20:00:00-07:00","Corvallis EPA Office",12.3,"µg/m³","US"
"9517","2022-10-05T20:00:00-07:00","Tillamook Jr High Sc",5.8,"µg/m³","US"
"9518","2022-10-13T17:00:00-06:00","Bozeman High School",2.8,"µg/m³","US"
"9519","2022-10-06T05:00:00+02:00","Białystok, ul. 42 Pułku Piechoty",16,"µg/m³","PL"
"9520","2016-01-29T23:00:00-03:00","Coquimbo",2.74,"µg/m³","CL"
"9521","2016-01-30T03:00:00+01:00","Biest Houtakker-Biestsestraat",4.34064545454545,"µg/m³","NL"
"9522","2016-01-30T03:00:00+01:00","Den Haag-Rebecquestraat",7.04352125,"µg/m³","NL"
"9523","2016-01-30T03:00:00+01:00","Cabauw-Wielsekade",3.64258583333333,"µg/m³","NL"
"9524","2022-10-05T19:00:00-08:00","BLM-Kaktovik",2.6,"µg/m³","US"
"9525","2016-01-30T03:00:00+01:00","Schiedam-Alphons Arienstraat",8.42916666666667,"µg/m³","NL"
"9526","2016-01-30T03:00:00+01:00","Hoogvliet-Leemkuil",8.4375,"µg/m³","NL"
"9527","2022-10-06T08:30:00+05:30","Kumaran College, Tirupur - TNPCB",32,"µg/m³","IN"
"9528","2022-10-06T08:30:00+05:30","Gulzarpet, Anantapur - APPCB",42.71,"µg/m³","IN"
"9529","2022-10-06T08:30:00+05:30","Chalai Bazaar, Ramanathapuram - TNPCB",19,"µg/m³","IN"
"9530","2022-10-06T08:30:00+05:30","Mendonsa Colony, Dindigul - TNPCB",27,"µg/m³","IN"
"9531","2022-10-06T08:30:00+05:30","Civil Lines, Bareilly - UPPCB",10.27,"µg/m³","IN"
"9532","2022-10-05T21:00:00-06:00","Yoder",-0.3,"µg/m³","US"
"9533","2022-10-06T08:30:00+05:30","Ramteerth Nagar, Belgaum - KSPCB",50,"µg/m³","IN"
"9534","2022-10-06T04:00:00+01:00","Reigate and Banstead - Horley",15.2,"µg/m³","GB"
"9535","2016-01-30T03:00:00+01:00","Beverwijk West-Creutzberglaan",9.63333333333333,"µg/m³","NL"
"9536","2022-10-06T08:30:00+05:30","Paryavaran Parisar, Bhopal - MPPCB",13,"µg/m³","IN"
"9537","2022-10-05T20:00:00-07:00","Quincy",0.1,"µg/m³","US"
"9538","2016-01-30T10:00:00+08:00","US Diplomatic Post: Ulaanbaatar",995,"µg/m³","MN"
"9539","2016-01-30T03:00:00+01:00","Amsterdam-Hoogtij",16.8375,"µg/m³","NL"
"9540","2016-01-30T03:00:00+01:00","Kollumerwaard-Hooge Zuidwal",4.30222208333333,"µg/m³","NL"
"9541","2022-10-06T08:30:00+05:30","Girls College, Sivasagar - PCBA",3.96,"µg/m³","IN"
"9542","2016-01-30T03:00:00+01:00","Veldhoven-Europalaan",3.90584125,"µg/m³","NL"
"9543","2016-01-30T07:30:00+05:30","US Diplomatic Post: Hyderabad",106,"µg/m³","IN"
"9544","2016-01-30T07:30:00+05:30","US Diplomatic Post: Kolkata",231,"µg/m³","IN"
"9545","2016-01-30T07:30:00+05:30","US Diplomatic Post: Chennai",-999,"µg/m³","IN"
"9546","2016-01-30T03:00:00+01:00","Reja",11.2,"µg/m³","PL"
"9547","2016-01-30T03:00:00+01:00","Marszałkowska",13,"µg/m³","PL"
"9548","2016-01-30T03:00:00+01:00","Komunikacyjna",14.8,"µg/m³","PL"
"9549","2016-01-30T09:00:00+07:00","US Diplomatic Post: Jakarta South",50,"µg/m³","ID"
"9550","2016-01-30T09:00:00+07:00","US Diplomatic Post: Jakarta Central",13,"µg/m³","ID"
"9551","2016-01-30T09:00:00+07:00","US Diplomatic Post: Hanoi",42.2,"µg/m³","VN"
"9552","2022-10-05T20:00:00-07:00","McMinnville High Sch",18.8,"µg/m³","US"
"9553","2022-10-06T12:00:00+08:00","Beijing US Embassy",24,"µg/m³","CN"
"9554","2022-10-06T06:00:00+02:00","Wekerom-Riemterdijk",5.60222,"µg/m³","NL"
"9555","2022-10-06T06:00:00+02:00","Groningen-Europaweg",3.2904,"µg/m³","NL"
"9556","2022-10-06T01:00:00-03:00","Valparaiso",20,"µg/m³","CL"
"9557","2022-10-06T06:00:00+02:00","Rotterdam-Oost Sidelinge A13",-999,"µg/m³","NL"
"9558","2022-10-06T01:00:00-03:00","Punteras",16,"µg/m³","CL"
"9559","2022-10-06T06:00:00+02:00","De Zilk-Vogelaarsdreef",10.1896,"µg/m³","NL"
"9560","2022-10-06T12:00:00+08:00","Shanghai",9,"µg/m³","CN"
"9561","2022-10-06T12:00:00+08:00","Guangzhou",19,"µg/m³","CN"
"9562","2022-10-06T05:00:00+01:00","London Bloomsbury",4,"µg/m³","GB"
"9563","2022-10-06T05:00:00+01:00","Camden Kerbside",6,"µg/m³","GB"
"9564","2022-10-06T05:00:00+01:00","Westminster - Marylebone Road",8,"µg/m³","GB"
"9565","2022-10-06T05:00:00+01:00","London N. Kensington",4,"µg/m³","GB"
"9566","2022-10-06T05:00:00+01:00","Bexley - Slade Green",4,"µg/m³","GB"
"9567","2022-10-06T05:00:00+01:00","London Teddington Bushy Park",4,"µg/m³","GB"
"9568","2022-10-06T05:00:00+01:00","London Harlington",4,"µg/m³","GB"
"9569","2022-10-05T22:00:00-06:00","Twin Falls PM25",6,"µg/m³","US"
"9570","2022-10-06T00:00:00-04:00","South Bend-Shields D",17.1,"µg/m³","US"
"9571","2022-10-06T00:00:00-04:00","Larwill",5.2,"µg/m³","US"
"9572","2022-10-06T00:00:00-04:00","Elkhart-Prairie St.",16,"µg/m³","US"
"9573","2022-10-06T00:00:00-04:00","Fishers",13,"µg/m³","US"
"9574","2022-10-05T21:00:00-07:00","Spokane-E Broadway A",11,"µg/m³","US"
"9575","2022-10-05T21:00:00-07:00","Enterprise - US Fore",14.1,"µg/m³","US"
"9576","2022-10-05T23:00:00-05:00","Liberty",3.1,"µg/m³","US"
"9577","2022-10-05T23:00:00-05:00","Troost",9.7,"µg/m³","US"
"9578","2022-10-05T23:00:00-05:00","St. Joseph",18.8,"µg/m³","US"
"9579","2022-10-06T01:00:00-03:00","Los Ángeles Oriente",17,"µg/m³","CL"
"9580","2022-10-06T00:00:00-04:00","Reading Airport",5.6,"µg/m³","US"
"9581","2022-10-05T22:00:00-06:00","Pinedale Gaseous",4,"µg/m³","US"
"9582","2022-10-06T01:00:00-03:00","Mirasol",21,"µg/m³","CL"
"9583","2022-10-06T00:00:00-04:00","Indpls - I-70 E",40.3,"µg/m³","US"
"9584","2022-10-05T23:00:00-05:00","Jackson NCORE",19.6,"µg/m³","US"
"9585","2022-10-05T23:00:00-05:00","Waco C1037",16.7,"µg/m³","US"
"9586","2022-10-06T00:00:00-04:00","Lancaster",6.5,"µg/m³","US"
"9587","2022-10-06T00:00:00-04:00","Albemarle HS",3.5,"µg/m³","US"
"9588","2022-10-06T00:00:00-04:00","Tonawanda II",3.6,"µg/m³","US"
"9589","2022-10-06T01:00:00-03:00","Colegio Pedro Vergara Keller",15,"µg/m³","CL"
"9590","2022-10-05T23:00:00-05:00","Shuttlesworth",12.9,"µg/m³","US"
"9591","2022-10-05T21:00:00-07:00","Red Bluff - Walnut o",20,"µg/m³","US"
"9592","2022-10-05T21:00:00-07:00","Porthill",11.9,"µg/m³","US"
"9593","2022-10-05T21:00:00-07:00","Mt Hall",9.1,"µg/m³","US"
"9594","2022-10-05T22:00:00-06:00","Malta",7.6,"µg/m³","US"
"9595","2022-10-06T00:00:00-04:00","Newburgh",5,"µg/m³","US"
"9596","2022-10-06T00:00:00-04:00","CCNY",3.7,"µg/m³","US"
"9597","2022-10-06T00:00:00-04:00","Rockland Cty",2.2,"µg/m³","US"
"9598","2022-10-06T01:00:00-03:00","Puren",20,"µg/m³","CL"
"9599","2022-10-05T21:00:00-07:00","West Phoenix",12.2,"µg/m³","US"
"9600","2022-10-06T01:00:00-03:00","Liceo Polivalente",19,"µg/m³","CL"
"9601","2022-10-06T00:00:00-04:00","Saint-Faustin-Lac-Ca",7.4,"µg/m³","CA"
"9602","2022-10-05T21:00:00-07:00","North Phoenix",6.1,"µg/m³","US"
"9603","2022-10-06T00:00:00-04:00","Narragansett",-1,"µg/m³","US"
"9604","2022-10-06T00:00:00-04:00","Haverhill",5,"µg/m³","US"
"9605","2022-10-06T00:00:00-04:00","Boston - Roxbury",2,"µg/m³","US"
"9606","2022-10-06T00:00:00-04:00","Boston-Von Hillern",4,"µg/m³","US"
"9607","2022-10-05T22:00:00-06:00","Bozeman High School",4.3,"µg/m³","US"
"9608","2022-10-05T22:00:00-06:00","Broadus",10.5,"µg/m³","US"
"9609","2022-10-06T00:00:00-04:00","Brockton",3,"µg/m³","US"
"9610","2022-10-05T22:00:00-06:00","Hamilton PS 46",4.7,"µg/m³","US"
"9611","2022-10-06T00:00:00-04:00","Portsmouth",3.9,"µg/m³","US"
"9612","2022-10-06T00:00:00-04:00","Qu�bec - �cole Les P",16.6,"µg/m³","CA"
"9613","2022-10-06T00:00:00-04:00","LYNN",1,"µg/m³","US"
"9614","2022-10-06T00:00:00-04:00","Saint-Z�phirin-de-Co",10,"µg/m³","CA"
"9615","2022-10-05T22:00:00-06:00","Butte Greely School",2.7,"µg/m³","US"
"9616","2022-10-06T00:00:00-04:00","B�cancour",8,"µg/m³","CA"
"9617","2022-10-05T22:00:00-06:00","Columbia Falls",10.8,"µg/m³","US"
"9618","2022-10-05T22:00:00-06:00","Seeley Elementary Sc",5.9,"µg/m³","US"
"9619","2022-10-05T22:00:00-06:00","French Town - Beckwi",5.2,"µg/m³","US"
"9620","2022-10-06T00:00:00-04:00","Worcester",1,"µg/m³","US"
"9621","2022-10-06T00:00:00-04:00","W Greenwich",0,"µg/m³","US"
"9622","2022-10-05T22:00:00-06:00","NCORE",3.4,"µg/m³","US"
"9623","2022-10-05T21:00:00-07:00","South Phoenix",9.2,"µg/m³","US"
"9624","2022-10-06T00:00:00-04:00","Greenfield",5,"µg/m³","US"
"9625","2022-10-05T21:00:00-07:00","Tempe",5.9,"µg/m³","US"
"9626","2022-10-05T22:00:00-06:00","Missoula Boyd Park",3.9,"µg/m³","US"
"9627","2022-10-05T22:00:00-06:00","Great Falls Overlook",9,"µg/m³","US"
"9628","2022-10-05T21:00:00-07:00","Mesa - Brooks Reserv",3.7,"µg/m³","US"
"9629","2022-10-05T21:00:00-07:00","Grass Valley",4.3,"µg/m³","US"
"9630","2022-10-05T21:00:00-07:00","Glendale Community C",0.5,"µg/m³","US"
"9631","2022-10-05T22:00:00-06:00","Lewistown",4.3,"µg/m³","US"
"9632","2022-10-06T00:00:00-04:00","E Providence",0,"µg/m³","US"
"9633","2022-10-06T00:00:00-04:00","Fall River",1,"µg/m³","US"
"9634","2022-10-05T21:00:00-07:00","Durango Complex",8.3,"µg/m³","US"
"9635","2022-10-05T22:00:00-06:00","Libby Courthouse",22.3,"µg/m³","US"
"9636","2022-10-05T23:00:00-05:00","Pedregal",7,"µg/m³","MX"
"9637","2022-10-06T01:00:00-03:00","Parque O'Higgins",21,"µg/m³","CL"
"9638","2022-10-06T01:00:00-03:00","Punta Arenas",13,"µg/m³","CL"
"9639","2022-10-05T21:00:00-07:00","Alamo Lake",4,"µg/m³","US"
"9640","2022-10-05T21:00:00-07:00","Phoenix JLG Supersit",6,"µg/m³","US"
"9641","2022-10-05T21:00:00-07:00","Yuma Supersite",6,"µg/m³","US"
"9642","2022-10-05T21:00:00-07:00","Nogales Post Office",3,"µg/m³","US"
"9643","2022-10-06T01:00:00-03:00","Huasco Sivica",13,"µg/m³","CL"
"9644","2022-10-05T21:00:00-07:00","Colfax",9,"µg/m³","US"
"9645","2022-10-06T00:00:00-04:00","Rochester",5.9,"µg/m³","US"
"9646","2022-10-06T00:00:00-04:00","Manhattan/IS143",3.4,"µg/m³","US"
"9647","2022-10-05T21:00:00-07:00","Woodland",13,"µg/m³","US"
"9648","2022-10-06T00:00:00-04:00","Maspeth",2.8,"µg/m³","US"
"9649","2022-10-06T00:00:00-04:00","White Plains",1.7,"µg/m³","US"
"9650","2022-10-06T00:00:00-04:00","ATHENS",9,"µg/m³","US"
"9651","2022-10-05T21:00:00-07:00","Vacaville",10,"µg/m³","US"
"9652","2022-10-05T23:00:00-05:00","HVILLE",6,"µg/m³","US"
"9653","2022-10-05T21:00:00-07:00","Chester BAM",8,"µg/m³","US"
"9654","2022-10-05T21:00:00-07:00","Tahoe City",8,"µg/m³","US"
"9655","2022-10-05T21:00:00-07:00","Truckee BAM",9,"µg/m³","US"
"9656","2022-10-06T00:00:00-04:00","Albany",7.3,"µg/m³","US"
"9657","2022-10-05T21:00:00-07:00","Auburn",16,"µg/m³","US"
"9658","2022-10-06T00:00:00-04:00","Buffalo",6.4,"µg/m³","US"
"9659","2022-10-05T21:00:00-07:00","Portola",4.7,"µg/m³","US"
"9660","2022-10-05T23:00:00-05:00","DYERSBURG",6,"µg/m³","US"
"9661","2022-10-06T00:00:00-04:00","Queens",7.4,"µg/m³","US"
"9662","2022-10-05T21:00:00-07:00","Rio Vista",13,"µg/m³","US"
"9663","2022-10-06T00:00:00-04:00","Holtsville",0.8,"µg/m³","US"
"9664","2022-10-05T23:00:00-05:00","Estaci�n Seguridad P",26.6,"µg/m³","MX"
"9665","2022-10-06T01:00:00-03:00","Las Encinas Temuco",25,"µg/m³","CL"
"9666","2022-10-06T01:00:00-03:00","WELLINGTON",4,"µg/m³","CA"
"9667","2022-10-06T01:00:00-03:00","La Serena",17,"µg/m³","CL"
"9668","2022-10-06T00:00:00-04:00","DCNearRoad",7,"µg/m³","US"
"9669","2022-10-06T00:00:00-04:00","Holbrook",3.9,"µg/m³","US"
"9670","2022-10-06T01:00:00-03:00","Copiapo Sivica",14,"µg/m³","CL"
"9671","2022-10-06T05:00:00+01:00","Southampton Centre",6,"µg/m³","GB"
"9672","2022-10-06T01:00:00-03:00","Club Deportivo 23 de Marzo",14,"µg/m³","CL"
"9673","2022-10-05T23:00:00-05:00","Huntsville Old Airpo",11.5,"µg/m³","US"
"9674","2022-10-05T23:00:00-05:00","PERKINSTOWN",8.4,"µg/m³","US"
